UniqueCount	AmbigCount
0	13
0	12
0	13
0	13
0	15
0	13
0	14
0	13
0	20
0	13
0	10
0	13
0	13
0	13
0	11
0	15
0	14
0	14
0	14
0	16
0	15
0	14
0	14
0	15
0	14
0	9
0	11
0	102
0	0
0	403
0	1397
0	1026
0	1379
0	1236
0	1362
0	1453
0	1390
0	1164
0	1287
0	711
0	805
0	1361
0	1417
0	905
0	1500
0	1619
0	1250
0	202
0	885
0	784
0	1065
0	1042
0	388
0	982
0	1247
0	1108
0	506
0	719
0	915
0	997
0	490
0	1005
0	1392
0	1375
0	1241
0	1117
0	1115
0	365
0	1359
0	1328
0	1132
0	1068
0	806
0	1332
0	1493
0	1710
0	645
0	1020
0	612
0	225
0	879
0	1140
0	829
0	456
0	675
0	803
0	1146
0	670
0	1235
0	649
0	1268
0	1134
0	264
0	723
0	1326
0	673
0	215
0	867
0	741
0	378
0	1333
0	1265
0	1375
0	1109
0	1340
0	1166
0	818
0	1367
0	1426
0	843
0	199
0	449
0	990
0	1504
0	954
0	1083
0	1367
0	1246
0	1020
0	1337
0	929
0	653
0	1236
0	1082
0	409
0	1020
0	257
0	309
0	750
0	769
0	1263
0	1036
0	520
0	223
0	162
0	1369
0	1186
0	396
0	741
0	289
0	218
0	380
0	992
0	718
0	1023
0	1334
0	507
0	1257
0	404
0	742
0	1363
0	602
0	697
0	833
0	1543
0	697
0	1000
0	1241
0	619
0	1365
0	819
0	1207
0	1378
0	1024
0	1236
0	1411
0	1401
0	1069
0	577
0	879
0	815
0	171
0	571
0	109
0	219
0	682
0	466
0	346
0	365
0	946
0	197
0	293
0	779
0	176
0	303
0	543
0	122
0	439
0	436
0	129
0	285
0	328
0	215
0	794
0	131
0	676
0	849
0	629
0	683
0	110
0	342
0	119
0	473
0	467
0	808
0	784
0	294
0	747
0	696
0	158
0	220
0	61
0	98
0	285
0	625
0	336
0	152
0	535
0	180
0	197
0	144
0	656
0	209
0	429
0	438
0	377
0	388
0	791
0	318
0	330
0	195
0	454
0	265
0	475
0	165
0	299
0	209
0	651
0	304
0	347
0	195
0	65
0	794
0	209
0	793
0	668
0	550
0	423
0	216
0	653
0	217
0	777
0	577
0	153
0	247
0	472
0	279
0	199
0	525
0	83
0	628
0	757
0	287
0	176
0	762
0	290
0	74
0	53
0	77
0	682
0	576
0	603
0	228
0	750
0	193
0	242
0	653
0	372
0	327
0	422
0	401
0	361
0	542
0	472
0	190
0	80
0	314
0	641
0	475
0	282
0	411
0	224
0	618
0	514
0	158
0	214
0	404
0	119
0	18
0	11
0	29
0	402
0	20
0	241
0	17
0	5
0	3
0	10
0	7
0	5
0	238
0	6
0	5
12	245
0	902
0	0
0	9
11	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	37
0	4
0	6
0	6
0	0
0	6
0	9
0	6
0	6
0	6
2	12
0	9
0	7
0	9
0	9
0	6
0	0
0	4
0	0
696	13
0	7
0	11
0	9
0	27
0	6
0	6
0	6
0	6
0	6
0	6
0	4
0	32
0	32
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	4
0	4
0	4
0	4
0	0
0	1
0	1
0	7
0	1
0	1
0	1
0	7
0	1
0	1
0	1
0	1
0	17
0	1
0	4
0	0
17	128
7	83
0	178
0	3
0	12
0	114
0	0
0	0
0	8
0	8
0	12
0	1
0	12
0	8
0	12
0	7
0	12
0	12
0	10
0	10
0	10
0	10
0	8
0	27
0	9
0	12
0	8
0	27
0	8
0	12
0	10
0	12
0	6
0	8
0	12
0	8
0	9
0	8
0	9
0	13
0	13
0	9
0	11
0	10
0	13
0	11
0	11
0	11
0	12
0	27
2	6
0	1348
0	1104
0	374
0	1028
0	1518
0	1133
0	1037
0	825
0	586
0	1414
0	944
0	1090
0	1284
0	1359
0	981
0	1236
0	1537
0	1599
0	1285
0	1481
0	632
0	1492
0	1257
0	1282
0	1281
0	477
0	1420
0	1427
0	759
0	1472
0	1327
0	551
0	761
0	1305
0	1228
0	1460
0	1305
0	1214
0	553
0	331
0	1330
0	1337
0	578
0	757
0	949
0	1276
0	438
0	753
0	1457
0	1086
0	1026
0	1320
0	1403
0	1273
0	1269
0	599
0	1119
0	1037
0	1277
0	1105
0	1450
0	1407
0	1267
0	1337
0	956
0	1369
0	677
0	673
0	993
0	863
0	1012
0	1078
0	804
0	1172
0	968
0	1489
0	914
0	1197
1	626
0	778
0	789
0	989
0	1260
0	1167
0	801
0	1300
0	804
0	1315
0	1202
0	1152
0	473
0	1395
0	1190
0	1292
0	1276
0	1329
0	1316
0	1379
0	708
0	293
0	802
0	1339
0	934
0	1052
0	1452
0	1107
0	1268
0	402
0	901
0	994
0	1157
0	154
0	1432
0	1278
0	375
0	1033
0	1328
0	689
0	1039
0	1327
0	886
0	1283
0	1023
0	1412
0	918
0	1305
0	1027
0	1398
0	1048
0	692
0	779
0	977
0	797
0	929
0	892
0	298
0	1278
0	1054
0	426
0	1081
0	904
0	1014
0	1154
0	1164
0	425
0	929
0	771
0	614
0	737
0	689
0	1203
0	647
0	1229
0	445
0	1051
0	679
0	454
0	1440
0	826
0	545
0	1481
0	772
0	577
0	824
0	1371
0	1427
0	985
0	597
0	1298
0	1313
