UniqueCount	AmbigCount
0	6
0	6
0	6
0	6
0	6
0	13
0	6
0	6
0	7
0	6
0	6
0	6
0	6
0	6
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	11
0	10
0	6
0	6
0	56
0	0
0	287
0	1453
0	911
0	1288
0	1194
0	1424
0	1534
0	1443
0	993
0	1166
0	824
0	893
0	1432
0	1478
0	695
0	1506
0	1658
0	1222
0	126
0	1025
0	604
0	922
0	914
0	325
0	813
0	1215
0	1270
0	446
0	740
0	719
0	1219
0	394
0	962
0	1460
0	1304
0	1202
0	1017
0	972
0	313
0	1424
0	1332
0	1062
0	1298
0	577
0	1312
0	1424
0	1764
0	639
0	1212
0	675
0	142
0	985
0	1115
0	615
0	406
0	698
0	630
0	1271
0	845
0	1217
0	682
0	1221
0	1131
0	209
0	786
0	1624
0	614
0	137
0	552
0	490
0	502
0	1235
0	1241
0	1437
0	1021
0	1234
0	1114
0	574
0	1443
0	1276
0	746
0	126
0	342
0	1072
0	1502
0	669
0	1310
0	1439
0	1225
0	1003
0	1384
0	1102
0	683
0	1230
0	993
0	285
0	1219
0	203
0	226
0	545
0	814
0	1245
0	914
0	459
0	138
0	75
0	1256
0	1121
0	276
0	538
0	368
0	137
0	262
0	1200
0	824
0	911
0	1420
0	376
0	1325
0	316
0	523
0	1432
0	586
0	663
0	569
0	1469
0	491
0	831
0	1236
0	725
0	1465
0	929
0	1421
0	1439
0	910
0	1217
0	1395
0	1463
0	808
0	628
0	701
0	1039
0	136
0	625
0	100
0	196
0	862
0	565
0	341
0	440
0	1147
0	196
0	369
0	1042
0	165
0	328
0	777
0	70
0	526
0	530
0	76
0	251
0	338
0	189
0	1062
0	76
0	944
0	1113
0	813
0	855
0	68
0	293
0	84
0	627
0	545
0	1053
0	1084
0	326
0	923
0	861
0	139
0	191
0	53
0	81
0	369
0	728
0	417
0	128
0	635
0	160
0	177
0	139
0	813
0	173
0	458
0	617
0	443
0	271
0	1106
0	237
0	307
0	178
0	528
0	357
0	491
0	159
0	358
0	187
0	802
0	169
0	404
0	177
0	52
0	895
0	187
0	918
0	832
0	676
0	576
0	193
0	817
0	130
0	1038
0	608
0	155
0	193
0	631
0	357
0	179
0	572
0	58
0	813
0	1034
0	310
0	165
0	1034
0	155
0	60
0	47
0	51
0	831
5	705
0	636
0	185
0	1033
0	177
0	297
0	817
0	367
0	409
0	421
0	413
0	311
0	607
0	631
0	154
0	48
0	372
0	818
0	432
0	152
0	603
0	217
0	713
0	544
0	154
0	165
0	483
0	86
0	36
0	0
0	11
0	102
0	12
0	81
0	22
0	12
0	12
0	4
0	4
0	12
0	73
0	12
0	4
1	76
0	1192
0	0
0	0
7	11
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	50
0	7
0	17
0	28
0	0
0	28
1	30
0	31
0	26
0	15
4	22
0	20
0	6
0	31
0	26
0	28
0	2
0	3
0	3
405	11
0	10
5	12
0	7
0	21
0	40
0	15
0	28
7	33
0	15
0	28
0	8
0	76
0	76
0	42
0	42
0	42
0	29
0	11
0	11
0	9
0	5
0	1
0	3
0	1
0	5
0	13
0	13
0	39
0	13
0	13
0	13
0	33
0	7
0	7
0	7
0	7
0	42
0	0
3	9
0	0
13	199
0	208
0	509
0	2
0	2
0	94
0	0
0	0
0	10
0	10
0	10
0	0
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	10
0	10
0	8
0	1350
0	965
0	314
0	905
0	1397
0	966
0	852
0	790
0	576
0	1309
0	759
0	951
0	1185
0	1306
0	797
0	1074
0	1541
0	1520
0	1089
0	1288
0	720
0	1227
0	1415
0	1189
0	1200
0	495
0	1434
0	1444
0	811
0	1546
0	1294
0	611
0	808
0	1214
0	1065
0	1442
0	1263
