UniqueCount	AmbigCount
0	6
0	6
0	6
0	6
0	7
0	6
0	6
0	7
0	8
0	6
0	6
0	6
0	6
0	6
0	12
0	12
0	12
0	15
0	12
0	13
0	12
0	11
0	12
0	11
0	11
0	6
0	6
0	96
0	0
0	392
0	1289
0	893
0	1301
0	1157
0	1257
0	1340
0	1276
0	1027
0	1252
0	621
0	684
0	1264
0	1315
0	796
0	1391
0	1583
0	1160
0	192
0	827
0	735
0	1013
0	1003
0	329
0	962
0	1184
0	998
0	443
0	679
0	803
0	903
0	369
0	961
0	1294
0	1277
0	1165
0	974
0	1065
0	323
0	1271
0	1226
0	1047
0	954
0	726
0	1248
0	1481
0	1664
0	621
0	896
0	495
0	220
0	810
0	1085
0	764
0	362
0	632
0	741
0	1097
0	606
0	1152
0	624
0	1181
0	1048
0	262
0	717
0	1230
0	652
0	217
0	838
0	702
0	316
0	1227
0	1162
0	1285
0	1038
0	1254
0	1082
0	734
0	1277
0	1372
0	845
0	188
0	356
0	893
0	1433
0	898
0	970
0	1271
0	1187
0	969
0	1262
0	813
0	529
0	1150
0	1006
0	401
0	906
0	250
0	268
0	707
0	764
0	1200
0	1010
0	410
0	224
0	137
0	1309
0	1114
0	377
0	701
0	204
0	219
0	301
0	887
0	628
0	907
0	1246
0	461
0	1174
0	350
0	774
0	1264
0	510
0	638
0	740
0	1477
0	676
0	933
0	1159
0	577
0	1274
0	756
0	1130
0	1286
0	898
0	1143
0	1357
0	1319
0	1069
0	578
0	795
0	747
0	163
0	528
0	118
0	189
0	615
0	370
0	266
0	293
0	852
0	179
0	279
0	685
0	143
0	216
0	489
0	97
0	323
0	339
0	100
0	224
0	235
0	166
0	701
0	98
0	596
0	752
0	578
0	582
0	102
0	236
0	98
0	403
0	341
0	696
0	696
0	231
0	667
0	649
0	196
0	161
0	69
0	102
0	286
0	556
0	259
0	172
0	461
0	133
0	145
0	185
0	585
0	165
0	378
0	391
0	357
0	281
0	699
0	260
0	344
0	145
0	432
0	272
0	386
0	137
0	292
0	152
0	574
0	225
0	302
0	152
0	72
0	719
0	143
0	699
0	580
0	469
0	383
0	155
0	601
0	197
0	693
0	456
0	130
0	171
0	420
0	283
0	146
0	474
0	85
0	576
0	668
0	208
0	141
0	670
0	215
3	81
0	47
0	72
0	603
0	494
0	465
0	171
0	667
0	144
0	244
0	591
0	277
0	261
0	377
0	368
0	285
0	485
0	410
0	221
0	85
0	308
0	560
0	358
0	216
0	371
0	163
0	545
0	456
0	131
0	230
0	340
0	91
0	23
0	11
0	32
0	312
0	19
0	191
0	19
0	11
0	7
0	8
0	8
0	7
0	189
0	7
0	7
3	199
0	797
0	0
0	18
20	12
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	71
0	5
0	5
0	4
0	0
0	4
0	5
0	4
0	4
0	4
1	17
0	6
0	5
0	5
0	4
0	4
0	1
0	4
0	0
381	9
0	4
0	10
0	6
0	11
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	18
0	17
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	5
0	3
0	4
0	3
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	43
0	0
0	0
2	0
14	90
12	43
0	86
0	2
0	6
1	61
0	0
0	1
0	10
0	10
0	11
0	0
0	11
0	10
0	11
0	10
0	11
0	11
0	11
0	11
0	11
0	11
0	10
0	21
0	10
0	11
0	10
0	21
0	11
0	12
0	11
0	11
0	10
0	10
0	11
0	10
0	10
0	10
0	16
0	14
0	17
0	13
0	14
0	13
0	14
0	14
0	14
0	14
0	12
0	21
8	9
0	1208
0	964
0	345
0	934
0	1383
0	986
0	965
0	778
0	558
0	1272
0	857
0	980
0	1153
0	1217
0	890
0	1109
0	1380
0	1438
0	1121
0	1337
0	606
0	1329
0	1179
0	1147
0	1160
0	483
0	1270
0	1298
0	717
0	1350
0	1207
0	531
0	708
0	1195
0	1092
0	1305
0	1166
0	1097
0	530
0	339
0	1203
