"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000307892",661.955211439694,2.30381052216174,0.37871895216175,6.08316670980277,1.17831715160185e-09,2.6534234039441e-08
"ENSG00000260244",66.5889332265838,9.24725062250583,1.52084170061937,6.08035051822937,1.19920103899176e-09,2.6987356545849e-08
"ENSG00000088387",1266.97694673255,-4.18236850930406,0.687926378509137,-6.07967456978176,1.20426708399339e-09,2.70841578725168e-08
"ENSG00000185950",2105.50324793451,2.9032765957203,0.477576329919855,6.07918863191464,1.20792193758258e-09,2.71491185742703e-08
"ENSG00000196666",14.3716740773651,7.0345849487261,1.1575171355106,6.07730523628321,1.22218985151957e-09,2.74176117292756e-08
"ENSG00000165272",1575.34827499041,-4.83327611232784,0.795420357008197,-6.07637970256026,1.22926143097541e-09,2.75587964607665e-08
"ENSG00000226137",236.070176779929,3.92947469585335,0.646956320793462,6.07378669866618,1.24928647326433e-09,2.79900224262928e-08
"ENSG00000277224",36.7077532403431,3.76100337733559,0.619566222124841,6.07038157186328,1.27606689585187e-09,2.85719605466908e-08
"ENSG00000099860",3739.34284355197,2.90954879016749,0.47935311025297,6.06974008916313,1.28117425664897e-09,2.86681961585723e-08
"ENSG00000289424",163.648249963872,4.05249432144609,0.667796130573061,6.06846032181782,1.29142311764913e-09,2.88792864099541e-08
"ENSG00000163666",53.5763230536828,3.58598313620721,0.590949603421177,6.06817081430789,1.29375266423742e-09,2.89131273644277e-08
"ENSG00000242852",169.224684560979,3.79210040316867,0.625017151684108,6.06719414491405,1.30164177558138e-09,2.9071093931049e-08
"ENSG00000289913",51.654148143517,7.01756089413931,1.15717086308816,6.06441202244882,1.32437247973063e-09,2.95415125799864e-08
"ENSG00000131149",3375.2059428609,2.42428252247265,0.39977022076,6.06418986852965,1.32620412894563e-09,2.95637524578427e-08
"ENSG00000246263",302.650294127832,3.40080030839308,0.560830958965307,6.06385980308097,1.32893006459623e-09,2.96058872629733e-08
"ENSG00000104879",23.1371184449441,4.81887438175203,0.795319298678878,6.05904369447186,1.36933195735609e-09,3.04435608709262e-08
"ENSG00000135525",451.631193369139,4.85170602811182,0.80074323191377,6.05900347920054,1.3696743088197e-09,3.04435608709262e-08
"ENSG00000306600",19.3918141441991,-5.68220827184704,0.938110416707783,-6.05707832537267,1.38616104328111e-09,3.07840730251432e-08
"ENSG00000113552",443.303218426978,-3.13362316422369,0.517402397287202,-6.05645273515087,1.39156002843764e-09,3.08846111073422e-08
"ENSG00000160539",56.7861888164309,6.91475854824454,1.14188453764058,6.05556719642793,1.39923748414676e-09,3.10355605281444e-08
"ENSG00000154928",113.46957294269,-5.7238902174998,0.945322540039451,-6.05496005338128,1.40452514198206e-09,3.11333476716449e-08
"ENSG00000167780",34.533440793509,-4.53996659539288,0.750117761799037,-6.05233848149989,1.42758109630375e-09,3.16048609957946e-08
"ENSG00000070540",941.105027288165,-3.49341943178869,0.577265323911434,-6.05167032746395,1.43351605430605e-09,3.17164307780317e-08
"ENSG00000105352",34.1846436995349,8.28559446556448,1.36931127062513,6.05092110414156,1.44019972417429e-09,3.18245506111675e-08
"ENSG00000197635",7604.6937728311,-7.1800584869196,1.18666960761639,-6.05059608911856,1.44310855426763e-09,3.18689471379475e-08
"ENSG00000177732",1083.2409847575,2.37040860937397,0.391790196165562,6.05019888852013,1.44667120904822e-09,3.18772965937642e-08
"ENSG00000214018",28.8265517068692,6.44218145492812,1.06479651189911,6.0501526657316,1.44708635657989e-09,3.18772965937642e-08
"ENSG00000259248",214.249119687289,2.41080313011921,0.398455373446214,6.05037173741272,1.44511980427611e-09,3.18772965937642e-08
"ENSG00000064763",680.515241490134,3.88441653071796,0.642058163628984,6.04994492829561,1.44895357342026e-09,3.1878778557573e-08
"ENSG00000115129",305.149050796842,2.52618837003937,0.417553538957007,6.04997475617007,1.44868532572757e-09,3.1878778557573e-08
"ENSG00000280138",1796.12819050122,3.28997968843755,0.544128643300313,6.04632696504043,1.48185219980653e-09,3.25621393433914e-08
"ENSG00000153531",1477.29945669579,5.97189974987224,0.988192650072885,6.04325457129415,1.51036056976083e-09,3.31474548339951e-08
"ENSG00000204001",262.421823562628,11.2260082323298,1.85878410168858,6.03943632944342,1.54653522313098e-09,3.39203533583563e-08
"ENSG00000174939",29.8997479146028,-2.72132397777171,0.450746475569054,-6.03737161635288,1.56644698868599e-09,3.43358200700712e-08
"ENSG00000125510",112.032138933753,2.43107169552149,0.402730323763421,6.03647540816815,1.5751674346571e-09,3.45056158753395e-08
"ENSG00000157617",433.787655246234,2.73538000443913,0.453163436334292,6.03618867966498,1.57796738824296e-09,3.45455876553412e-08
"ENSG00000213225",9.9594216711111,-7.0012174534088,1.16012071216893,-6.03490428191691,1.59056939652263e-09,3.47999686001388e-08
"ENSG00000138741",13.2370004622628,-5.31438639693583,0.880679108892704,-6.03441860181937,1.59536021067466e-09,3.48832403595789e-08
"ENSG00000182866",6929.78145368086,-5.01819086144085,0.831656061703119,-6.03397376935397,1.59976043456248e-09,3.49578742215127e-08
"ENSG00000261649",44.0191606369679,5.68650676252589,0.942544818876766,6.03314203063842,1.60801963767345e-09,3.51166902624346e-08
"ENSG00000087586",1656.97232662759,-3.96281078788587,0.656905312326375,-6.03254489425866,1.61397483976745e-09,3.52250257389049e-08
"ENSG00000016391",121.004071542469,-3.85090960473037,0.638755018620105,-6.02877393127876,1.65208189208695e-09,3.60164552512316e-08
"ENSG00000245864",29.6162499349195,5.59995729131697,0.928874516017091,6.02875543978638,1.65227089896819e-09,3.60164552512316e-08
"ENSG00000146005",44.1623088713622,7.42341949757611,1.23157561999146,6.0275791247212,1.66433775902083e-09,3.62571784133063e-08
"ENSG00000149177",2315.75486101003,-3.44001416555159,0.570786787889605,-6.02679360934494,1.67244349855101e-09,3.64113666906416e-08
"ENSG00000110492",1344.20802949806,5.2171660483738,0.865684023081886,6.02664010108491,1.6740320389243e-09,3.642356442431e-08
"ENSG00000249931",121.223444281481,4.18524707258105,0.694559953180394,6.02575350539112,1.68323555388088e-09,3.6601331976408e-08
"ENSG00000144668",471.216800071998,4.59402671982932,0.76244236214119,6.02540853964066,1.68682986082398e-09,3.66569860920902e-08
"ENSG00000261770",42.1355348645073,2.67564016442485,0.444098257294093,6.0248832785961,1.69231708967357e-09,3.67536823730333e-08
"ENSG00000289755",218.889246819646,2.97402941448834,0.494889381052582,6.00948318624835,1.86115663680286e-09,4.03710290194922e-08
"ENSG00000197256",423.743648252162,2.91459151599774,0.485046425705693,6.00889185351137,1.86795669559493e-09,4.0493734437799e-08
"ENSG00000105220",15533.8687960108,-2.34827170874803,0.390822386128082,-6.00853940843207,1.87202116182957e-09,4.0557023605093e-08
"ENSG00000286030",27.8733076322603,-8.48315541181322,1.41202600556459,-6.00778978459488,1.88069464663173e-09,4.07200279785996e-08
"ENSG00000233231",45.9413899920721,3.68477511457102,0.613389821209239,6.00723224801292,1.88717097327339e-09,4.07605915946889e-08
"ENSG00000248019",372.620720990187,3.1596576471337,0.525966574537404,6.00733544695814,1.88597058118832e-09,4.07605915946889e-08
"ENSG00000289640",27.161234999857,6.57262666137533,1.09411781682045,6.00723848961316,1.88709835092565e-09,4.07605915946889e-08
"ENSG00000293422",159.996849936739,2.41583304273062,0.402150523324701,6.00728558739197,1.88655044602724e-09,4.07605915946889e-08
"ENSG00000274536",199.855271407849,5.68493681408639,0.946878254103988,6.0038730316665,1.92665386406275e-09,4.15880153399333e-08
"ENSG00000267302",75.3783433426452,2.26657499760356,0.377544451823669,6.00346525198615,1.93150117882943e-09,4.16672562463434e-08
"ENSG00000286320",19.5181478038187,4.89257420558386,0.815076648560403,6.0025940066191,1.94189759962643e-09,4.18660357723477e-08
"ENSG00000290418",991.583844877596,4.57656847142697,0.76247145422728,6.00228171960228,1.94563732391119e-09,4.19211467686024e-08
"ENSG00000259863",18.2936701077308,7.38591312497305,1.23057252593041,6.00201367196031,1.9488528647349e-09,4.19649034496288e-08
"ENSG00000164741",120.524447360497,5.49824488149656,0.916379404684738,5.99996557472625,1.97359366114215e-09,4.24718315097068e-08
"ENSG00000131634",494.205702503997,-4.84606123451437,0.807815155955157,-5.99897290709334,1.98569481676097e-09,4.27063034604171e-08
"ENSG00000118292",125.550643729313,2.84050023964305,0.473602333790765,5.9976483158505,2.00195494289732e-09,4.30298834874447e-08
"ENSG00000268812",45.6736759864132,-6.28318783998973,1.04769815429661,-5.99713554349824,2.00828428690341e-09,4.31397489452351e-08
"ENSG00000152315",13.4781422117028,-4.95729429076697,0.826631371055773,-5.99698301364431,2.01017077996837e-09,4.31541026472967e-08
"ENSG00000203797",64.4203148546693,8.77695432097034,1.4641755717955,5.99446848454605,2.04152050860682e-09,4.37475737785062e-08
"ENSG00000229325",25.3251694910701,3.06516355241413,0.511498707016042,5.99251476175871,2.06620674344334e-09,4.42230666261329e-08
"ENSG00000184602",759.015404015418,2.73480767211576,0.456435626664879,5.99166128222434,2.07708191548266e-09,4.44289828564172e-08
"ENSG00000107902",579.78319065688,3.17140986143936,0.529426563673758,5.99027339964309,2.09488571174057e-09,4.47827650460316e-08
"ENSG00000206503",90505.1399933532,-2.15659478446561,0.360206925925104,-5.98709971754963,2.13615828629362e-09,4.56375143649534e-08
"ENSG00000229671",31.7823542843776,8.18090255207379,1.36748187892168,5.98245774088413,2.19795547087881e-09,4.68788307008932e-08
"ENSG00000235545",27.3820971642765,5.33395320278595,0.891602018891183,5.98243733164644,2.19823098058223e-09,4.68788307008932e-08
"ENSG00000180530",2388.68453846311,3.04318614679966,0.508777231489276,5.98137251128897,2.21265203122538e-09,4.71579784898106e-08
"ENSG00000253731",139.412477293109,3.43988153705907,0.575144963697621,5.9808948250959,2.21915132534876e-09,4.7268056672582e-08
"ENSG00000264324",15.6384704403495,4.51513225103672,0.755246052229694,5.97835928795234,2.25396183812548e-09,4.79806708113466e-08
"ENSG00000285958",61.3299217412467,4.76259554605203,0.796779836746747,5.97730430214915,2.26860197591415e-09,4.82343452525996e-08
"ENSG00000303113",79.9090317272621,3.71254944720334,0.621102979442205,5.97734928036809,2.26797592290202e-09,4.82343452525996e-08
"ENSG00000143995",1275.49683148075,7.23518684862538,1.21074220300052,5.97582774491117,2.28924794521111e-09,4.86441156060396e-08
"ENSG00000297817",8.4019058028027,6.25701069138443,1.04750245225072,5.97326591259075,2.32550383409636e-09,4.9384890174677e-08
"ENSG00000056736",152.370906183928,-3.33529664550826,0.55857405979471,-5.97109118660838,2.35671967455802e-09,5.00178096538012e-08
"ENSG00000264659",15.9052765337935,7.16603837068916,1.20030270526832,5.97019263493806,2.36973623164923e-09,5.02639501781312e-08
"ENSG00000240160",18.51639094706,4.58352287987842,0.768180609476301,5.96672556341039,2.42062031210278e-09,5.131251507798e-08
"ENSG00000291044",59.772593723794,2.55661002222609,0.428562861816052,5.96554263099783,2.43822376234945e-09,5.16547620274773e-08
"ENSG00000289395",8.83925331493838,5.52023468976312,0.925376673737516,5.96539208997713,2.44047291699674e-09,5.1671507271882e-08
"ENSG00000106105",8697.69810804076,-2.57138347441674,0.431837755298733,-5.95451287634156,2.6084759246145e-09,5.51297340105578e-08
"ENSG00000267287",13.7304497816253,4.59332526398638,0.771506819670684,5.95370662562261,2.62136530098494e-09,5.5369112517286e-08
"ENSG00000300122",18.7106228453667,4.35715956270975,0.731955280881363,5.95276743882933,2.63645812315008e-09,5.56547196890478e-08
"ENSG00000240219",97.7504135094417,3.94123552349978,0.662588382889415,5.94824120868652,2.71038987513308e-09,5.71472798553357e-08
"ENSG00000211820",11.9613916845772,-5.81630499646202,0.977896650763419,-5.94777064828004,2.7181909115473e-09,5.72776671438599e-08
"ENSG00000184428",1231.28693389263,2.22869133127693,0.374780722684564,5.94665412701261,2.73678839955155e-09,5.76352667591647e-08
"ENSG00000111269",975.974651409022,-2.05107230512519,0.345096901231863,-5.94346775587856,2.79054663688677e-09,5.86627554728802e-08
"ENSG00000147324",4779.34762536014,-3.06734278055246,0.516084151458236,-5.9434934630049,2.79010883703325e-09,5.86627554728802e-08
"ENSG00000286431",263.494916090388,2.06803083262282,0.34801714526109,5.9423245687259,2.81008322585194e-09,5.90384151993637e-08
"ENSG00000303552",26.7072157852992,3.69264028669316,0.621498611609438,5.94151011396578,2.82408309791452e-09,5.92973749225419e-08
"ENSG00000167641",53.7163793051603,8.9379675340081,1.50444039571111,5.94105792392218,2.83188520738899e-09,5.94259702702208e-08
"ENSG00000204311",131.847049404547,2.03093282256682,0.342094255796128,5.93676388351041,2.90702855292442e-09,6.09667053888033e-08
"ENSG00000074266",1960.28231733448,-2.40429626927837,0.405205033911887,-5.93353010960172,2.96489596007307e-09,6.21435175726085e-08
"ENSG00000258987",10.7712918773222,-5.34626508151724,0.901179853966219,-5.93251730826824,2.98324928714142e-09,6.2491221909594e-08
"ENSG00000165140",87.5664323202873,6.48644356327126,1.09349955200011,5.93182096088378,2.99593216935286e-09,6.27198045524922e-08
"ENSG00000231160",378.273298205204,4.28741974772189,0.722829091223126,5.93144326892957,3.00283318476971e-09,6.28271453460795e-08
"ENSG00000257906",8.47824356208945,-6.73874863540981,1.13625156803221,-5.93068368396634,3.01675887328638e-09,6.30812472311393e-08
"ENSG00000158055",7.3693502980511,-4.98801397821682,0.841263402200884,-5.929194073066,3.04425114775104e-09,6.36185629236798e-08
"ENSG00000278133",188.86426312941,2.43478556935116,0.41069975778934,5.92838326094175,3.05931787741955e-09,6.38957298667189e-08
"ENSG00000159212",52.6504477916651,-4.31879076505068,0.728663115023298,-5.92700615141277,3.08507423969585e-09,6.43956981252248e-08
"ENSG00000267481",38.6111042863647,2.13319790116859,0.360302908205155,5.92056809031902,3.20831426212116e-09,6.68106453808676e-08
"ENSG00000235481",30.3623312377557,3.50866682845306,0.59290892462361,5.91771633506854,3.26442338585053e-09,6.7939133474499e-08
"ENSG00000167972",242.380175595505,-2.77531683178173,0.469057090305336,-5.91679965859831,3.28266132316484e-09,6.82785844915708e-08
"ENSG00000226674",37.5690126678292,7.37881721222556,1.24732331692899,5.91572137879437,3.30424147220471e-09,6.86871135143399e-08
"ENSG00000145936",115.33889028171,3.05738486535088,0.516854764703902,5.91536554200561,3.311393274083e-09,6.87550835607082e-08
"ENSG00000169427",234.019897017008,7.80703251986769,1.31999798928899,5.91442758490329,3.33031714218352e-09,6.91074949094461e-08
"ENSG00000109861",10201.1817916417,-2.27189105111888,0.384162037097576,-5.91388745302242,3.34126236810589e-09,6.9294025528716e-08
"ENSG00000215304",15.8463095866428,7.17659795426263,1.2135435122493,5.91375412733313,3.34396946279058e-09,6.93095882451539e-08
