"Gene","AUC"
"ENSG00000235674",0.767857142857143
"ENSG00000237892",0.767857142857143
"ENSG00000238199",0.767857142857143
"ENSG00000239572",0.767857142857143
"ENSG00000241112",0.767857142857143
"ENSG00000242173",0.767857142857143
"ENSG00000245970",0.767857142857143
"ENSG00000246792",0.767857142857143
"ENSG00000253485",0.767857142857143
"ENSG00000255054",0.767857142857143
"ENSG00000255165",0.767857142857143
"ENSG00000255229",0.767857142857143
"ENSG00000255521",0.767857142857143
"ENSG00000255757",0.767857142857143
"ENSG00000258227",0.767857142857143
"ENSG00000259468",0.767857142857143
"ENSG00000259921",0.767857142857143
"ENSG00000260773",0.767857142857143
"ENSG00000260911",0.767857142857143
"ENSG00000262155",0.767857142857143
"ENSG00000263400",0.767857142857143
"ENSG00000263647",0.767857142857143
"ENSG00000264659",0.767857142857143
"ENSG00000265798",0.767857142857143
"ENSG00000267287",0.767857142857143
"ENSG00000267302",0.767857142857143
"ENSG00000270953",0.767857142857143
"ENSG00000271797",0.767857142857143
"ENSG00000271966",0.767857142857143
"ENSG00000272128",0.767857142857143
"ENSG00000272831",0.767857142857143
"ENSG00000272902",0.767857142857143
"ENSG00000272931",0.767857142857143
"ENSG00000272942",0.767857142857143
"ENSG00000273001",0.767857142857143
"ENSG00000276744",0.767857142857143
"ENSG00000277631",0.767857142857143
"ENSG00000279155",0.767857142857143
"ENSG00000279182",0.767857142857143
"ENSG00000282988",0.767857142857143
"ENSG00000285534",0.767857142857143
"ENSG00000285649",0.767857142857143
"ENSG00000285872",0.767857142857143
"ENSG00000287431",0.767857142857143
"ENSG00000287817",0.767857142857143
"ENSG00000287966",0.767857142857143
"ENSG00000288075",0.767857142857143
"ENSG00000289143",0.767857142857143
"ENSG00000289389",0.767857142857143
"ENSG00000289397",0.767857142857143
"ENSG00000289894",0.767857142857143
"ENSG00000289983",0.767857142857143
"ENSG00000290017",0.767857142857143
"ENSG00000290551",0.767857142857143
"ENSG00000290690",0.767857142857143
"ENSG00000290913",0.767857142857143
"ENSG00000290962",0.767857142857143
"ENSG00000291060",0.767857142857143
"ENSG00000291336",0.767857142857143
"ENSG00000293336",0.767857142857143
"ENSG00000295473",0.767857142857143
"ENSG00000298623",0.767857142857143
"ENSG00000299469",0.767857142857143
"ENSG00000300122",0.767857142857143
"ENSG00000300686",0.767857142857143
"ENSG00000302344",0.767857142857143
"ENSG00000303113",0.767857142857143
"ENSG00000303841",0.767857142857143
"ENSG00000303991",0.767857142857143
"ENSG00000304187",0.767857142857143
"ENSG00000304565",0.767857142857143
"ENSG00000305156",0.767857142857143
"ENSG00000306366",0.767857142857143
"ENSG00000307080",0.767857142857143
"ENSG00000307636",0.767857142857143
"ENSG00000308179",0.767857142857143
"ENSG00000053747",0.767857142857143
"ENSG00000112799",0.767857142857143
"ENSG00000165125",0.767857142857143
"ENSG00000296109",0.767857142857143
"ENSG00000066185",0.758928571428572
"ENSG00000119865",0.758928571428572
"ENSG00000184305",0.758928571428572
"ENSG00000224397",0.758928571428572
"ENSG00000231896",0.758928571428572
"ENSG00000237574",0.758928571428572
"ENSG00000244355",0.758928571428572
"ENSG00000273420",0.758928571428572
"ENSG00000301161",0.758928571428572
"ENSG00000303616",0.758928571428572
"ENSG00000038427",0.758928571428571
"ENSG00000136158",0.758928571428571
"ENSG00000162771",0.758928571428571
"ENSG00000169994",0.758928571428571
"ENSG00000184937",0.758928571428571
"ENSG00000188153",0.758928571428571
"ENSG00000206172",0.758928571428571
"ENSG00000224063",0.758928571428571
"ENSG00000244734",0.758928571428571
"ENSG00000247765",0.758928571428571
"ENSG00000255409",0.758928571428571
"ENSG00000261794",0.758928571428571
"ENSG00000267658",0.758928571428571
"ENSG00000275720",0.758928571428571
"ENSG00000279390",0.758928571428571
"ENSG00000279601",0.758928571428571
"ENSG00000279981",0.758928571428571
"ENSG00000299273",0.758928571428571
"ENSG00000302752",0.758928571428571
"ENSG00000305642",0.758928571428571
"ENSG00000307706",0.758928571428571
"ENSG00000072952",0.758928571428571
"ENSG00000133067",0.758928571428571
"ENSG00000154864",0.758928571428571
"ENSG00000175489",0.758928571428571
"ENSG00000182111",0.758928571428571
"ENSG00000187942",0.758928571428571
"ENSG00000251495",0.758928571428571
"ENSG00000261335",0.758928571428571
"ENSG00000264324",0.758928571428571
"ENSG00000267508",0.758928571428571
"ENSG00000287092",0.758928571428571
"ENSG00000073670",0.75
"ENSG00000112182",0.75
"ENSG00000126500",0.75
"ENSG00000129682",0.75
"ENSG00000150873",0.75
"ENSG00000159128",0.75
"ENSG00000164520",0.75
"ENSG00000170324",0.75
"ENSG00000172985",0.75
"ENSG00000174788",0.75
"ENSG00000175707",0.75
"ENSG00000177947",0.75
"ENSG00000180479",0.75
"ENSG00000181722",0.75
"ENSG00000183049",0.75
"ENSG00000196187",0.75
"ENSG00000196684",0.75
"ENSG00000204929",0.75
"ENSG00000205622",0.75
"ENSG00000215105",0.75
"ENSG00000225822",0.75
"ENSG00000227016",0.75
"ENSG00000227885",0.75
"ENSG00000228414",0.75
"ENSG00000229140",0.75
"ENSG00000229587",0.75
"ENSG00000232273",0.75
"ENSG00000236514",0.75
"ENSG00000243969",0.75
"ENSG00000244459",0.75
"ENSG00000250155",0.75
"ENSG00000255108",0.75
"ENSG00000255931",0.75
"ENSG00000260417",0.75
"ENSG00000261934",0.75
"ENSG00000264520",0.75
"ENSG00000267053",0.75
"ENSG00000267723",0.75
"ENSG00000267838",0.75
"ENSG00000268650",0.75
"ENSG00000269506",0.75
"ENSG00000274943",0.75
"ENSG00000278862",0.75
"ENSG00000279022",0.75
"ENSG00000279283",0.75
"ENSG00000279339",0.75
"ENSG00000279541",0.75
"ENSG00000280187",0.75
"ENSG00000280989",0.75
"ENSG00000285253",0.75
"ENSG00000286230",0.75
"ENSG00000287637",0.75
"ENSG00000287878",0.75
"ENSG00000290988",0.75
"ENSG00000291069",0.75
"ENSG00000294296",0.75
"ENSG00000297071",0.75
"ENSG00000301105",0.75
"ENSG00000305960",0.75
"ENSG00000308356",0.75
"ENSG00000007516",0.75
"ENSG00000047648",0.75
"ENSG00000066336",0.75
"ENSG00000068831",0.75
"ENSG00000075391",0.75
"ENSG00000085265",0.75
"ENSG00000086967",0.75
"ENSG00000092850",0.75
"ENSG00000103175",0.75
"ENSG00000104918",0.75
"ENSG00000106211",0.75
"ENSG00000110400",0.75
"ENSG00000114993",0.75
"ENSG00000119943",0.75
"ENSG00000124019",0.75
"ENSG00000124098",0.75
"ENSG00000124116",0.75
"ENSG00000124313",0.75
"ENSG00000129910",0.75
"ENSG00000130529",0.75
"ENSG00000130600",0.75
"ENSG00000130649",0.75
"ENSG00000131044",0.75
"ENSG00000132164",0.75
"ENSG00000132640",0.75
"ENSG00000133115",0.75
"ENSG00000133246",0.75
"ENSG00000135605",0.75
"ENSG00000137225",0.75
"ENSG00000138395",0.75
"ENSG00000138640",0.75
"ENSG00000138760",0.75
"ENSG00000140873",0.75
"ENSG00000145794",0.75
"ENSG00000149927",0.75
"ENSG00000150281",0.75
"ENSG00000151575",0.75
"ENSG00000152932",0.75
"ENSG00000153404",0.75
"ENSG00000156042",0.75
"ENSG00000160712",0.75
"ENSG00000163810",0.75
"ENSG00000165682",0.75
"ENSG00000165716",0.75
"ENSG00000167851",0.75
"ENSG00000168026",0.75
"ENSG00000168734",0.75
"ENSG00000170190",0.75
"ENSG00000170365",0.75
"ENSG00000170439",0.75
"ENSG00000170486",0.75
"ENSG00000171295",0.75
"ENSG00000171817",0.75
"ENSG00000171903",0.75
"ENSG00000173894",0.75
"ENSG00000175591",0.75
"ENSG00000175604",0.75
"ENSG00000175727",0.75
"ENSG00000179604",0.75
"ENSG00000180316",0.75
"ENSG00000181856",0.75
"ENSG00000182586",0.75
"ENSG00000185250",0.75
"ENSG00000186049",0.75
"ENSG00000186205",0.75
"ENSG00000186732",0.75
"ENSG00000188056",0.75
"ENSG00000188536",0.75
"ENSG00000189269",0.75
"ENSG00000198452",0.75
"ENSG00000198842",0.75
"ENSG00000203943",0.75
"ENSG00000204052",0.75
"ENSG00000204740",0.75
"ENSG00000205922",0.75
"ENSG00000206417",0.75
"ENSG00000206549",0.75
"ENSG00000207523",0.75
"ENSG00000213937",0.75
"ENSG00000215302",0.75
"ENSG00000215692",0.75
"ENSG00000219355",0.75
"ENSG00000223764",0.75
"ENSG00000224080",0.75
"ENSG00000224272",0.75
"ENSG00000225092",0.75
"ENSG00000225850",0.75
"ENSG00000226191",0.75
"ENSG00000226416",0.75
"ENSG00000226632",0.75
"ENSG00000227394",0.75
"ENSG00000230068",0.75
"ENSG00000231329",0.75
"ENSG00000231794",0.75
"ENSG00000231826",0.75
"ENSG00000232125",0.75
"ENSG00000232656",0.75
"ENSG00000234215",0.75
"ENSG00000234630",0.75
"ENSG00000234949",0.75
"ENSG00000235481",0.75
"ENSG00000236018",0.75
"ENSG00000236039",0.75
"ENSG00000236814",0.75
"ENSG00000237232",0.75
"ENSG00000238061",0.75
"ENSG00000239636",0.75
"ENSG00000240023",0.75
"ENSG00000241020",0.75
"ENSG00000241399",0.75
"ENSG00000242252",0.75
"ENSG00000242958",0.75
"ENSG00000248334",0.75
"ENSG00000248858",0.75
"ENSG00000249140",0.75
"ENSG00000249526",0.75
"ENSG00000249695",0.75
"ENSG00000250280",0.75
"ENSG00000250309",0.75
"ENSG00000250739",0.75
"ENSG00000251443",0.75
"ENSG00000251468",0.75
"ENSG00000253641",0.75
"ENSG00000254006",0.75
"ENSG00000254154",0.75
"ENSG00000254402",0.75
"ENSG00000254443",0.75
"ENSG00000254732",0.75
"ENSG00000256361",0.75
"ENSG00000256540",0.75
"ENSG00000256913",0.75
"ENSG00000257252",0.75
"ENSG00000257764",0.75
"ENSG00000258334",0.75
"ENSG00000258469",0.75
"ENSG00000259042",0.75
"ENSG00000259084",0.75
"ENSG00000259349",0.75
"ENSG00000259920",0.75
"ENSG00000260211",0.75
"ENSG00000260701",0.75
"ENSG00000261460",0.75
"ENSG00000261485",0.75
"ENSG00000261529",0.75
"ENSG00000261888",0.75
"ENSG00000262766",0.75
"ENSG00000262877",0.75
"ENSG00000265666",0.75
"ENSG00000266541",0.75
"ENSG00000267174",0.75
"ENSG00000267218",0.75
"ENSG00000267522",0.75
"ENSG00000268006",0.75
"ENSG00000268204",0.75
"ENSG00000269220",0.75
"ENSG00000269235",0.75
"ENSG00000269707",0.75
"ENSG00000270116",0.75
"ENSG00000272189",0.75
"ENSG00000272255",0.75
"ENSG00000272334",0.75
"ENSG00000272808",0.75
"ENSG00000273659",0.75
"ENSG00000273913",0.75
"ENSG00000273951",0.75
"ENSG00000274918",0.75
"ENSG00000275221",0.75
"ENSG00000278192",0.75
"ENSG00000279620",0.75
"ENSG00000280916",0.75
"ENSG00000283078",0.75
"ENSG00000284638",0.75
"ENSG00000284931",0.75
"ENSG00000285583",0.75
"ENSG00000286182",0.75
"ENSG00000286788",0.75
"ENSG00000287129",0.75
"ENSG00000287581",0.75
"ENSG00000287699",0.75
"ENSG00000287892",0.75
"ENSG00000288737",0.75
"ENSG00000288743",0.75
"ENSG00000288886",0.75
"ENSG00000288888",0.75
"ENSG00000289061",0.75
"ENSG00000289148",0.75
"ENSG00000289171",0.75
"ENSG00000289241",0.75
"ENSG00000289548",0.75
"ENSG00000290611",0.75
"ENSG00000290612",0.75
"ENSG00000291023",0.75
"ENSG00000291042",0.75
"ENSG00000291133",0.75
"ENSG00000293165",0.75
"ENSG00000293317",0.75
"ENSG00000293652",0.75
"ENSG00000293685",0.75
"ENSG00000294167",0.75
"ENSG00000294759",0.75
"ENSG00000295095",0.75
"ENSG00000295393",0.75
"ENSG00000295841",0.75
"ENSG00000295937",0.75
"ENSG00000296924",0.75
"ENSG00000297016",0.75
"ENSG00000297421",0.75
"ENSG00000297617",0.75
"ENSG00000297817",0.75
"ENSG00000298259",0.75
"ENSG00000298747",0.75
"ENSG00000298797",0.75
"ENSG00000298966",0.75
"ENSG00000300294",0.75
"ENSG00000300446",0.75
"ENSG00000301010",0.75
"ENSG00000301069",0.75
"ENSG00000301688",0.75
"ENSG00000301778",0.75
"ENSG00000301964",0.75
"ENSG00000302031",0.75
"ENSG00000302423",0.75
"ENSG00000302537",0.75
"ENSG00000303054",0.75
"ENSG00000303096",0.75
"ENSG00000303629",0.75
"ENSG00000303726",0.75
"ENSG00000303820",0.75
"ENSG00000303858",0.75
"ENSG00000303872",0.75
"ENSG00000304237",0.75
"ENSG00000304431",0.75
"ENSG00000304640",0.75
"ENSG00000304642",0.75
"ENSG00000305773",0.75
"ENSG00000306693",0.75
"ENSG00000308063",0.75
"ENSG00000308724",0.75
"ENSG00000309251",0.75
"ENSG00000309517",0.75
"ENSG00000309683",0.75
"ENSG00000310369",0.75
"ENSG00000099864",0.75
"ENSG00000108255",0.75
"ENSG00000112139",0.75
"ENSG00000125266",0.75
"ENSG00000151789",0.75
"ENSG00000152760",0.75
"ENSG00000161955",0.75
"ENSG00000171502",0.75
"ENSG00000188906",0.75
"ENSG00000240583",0.75
"ENSG00000253305",0.75
"ENSG00000253893",0.75
"ENSG00000259425",0.75
"ENSG00000259783",0.75
"ENSG00000259976",0.75
"ENSG00000261469",0.75
"ENSG00000263990",0.75
"ENSG00000265369",0.75
"ENSG00000270115",0.75
"ENSG00000270964",0.75
"ENSG00000276724",0.75
"ENSG00000277224",0.75
"ENSG00000285751",0.75
"ENSG00000293189",0.75
"ENSG00000294444",0.75
"ENSG00000297102",0.75
"ENSG00000298274",0.75
"ENSG00000298503",0.75
"ENSG00000301756",0.75
"ENSG00000307562",0.75
"ENSG00000072422",0.741071428571429
"ENSG00000080709",0.741071428571429
"ENSG00000113248",0.741071428571429
"ENSG00000143473",0.741071428571429
"ENSG00000164125",0.741071428571429
"ENSG00000164591",0.741071428571429
"ENSG00000170962",0.741071428571429
"ENSG00000186407",0.741071428571429
"ENSG00000188365",0.741071428571429
"ENSG00000203797",0.741071428571429
"ENSG00000204603",0.741071428571429
"ENSG00000228599",0.741071428571429
"ENSG00000247193",0.741071428571429
"ENSG00000249797",0.741071428571429
"ENSG00000256481",0.741071428571429
"ENSG00000260510",0.741071428571429
"ENSG00000286194",0.741071428571429
"ENSG00000305337",0.741071428571429
"ENSG00000305600",0.741071428571429
"ENSG00000072694",0.741071428571428
"ENSG00000158482",0.741071428571428
"ENSG00000228955",0.741071428571428
"ENSG00000232977",0.741071428571428
"ENSG00000240436",0.741071428571428
"ENSG00000244464",0.741071428571428
"ENSG00000250007",0.741071428571428
"ENSG00000251526",0.741071428571428
"ENSG00000258912",0.741071428571428
"ENSG00000259635",0.741071428571428
"ENSG00000267011",0.741071428571428
"ENSG00000280028",0.741071428571428
"ENSG00000286705",0.741071428571428
"ENSG00000288866",0.741071428571428
"ENSG00000289055",0.741071428571428
"ENSG00000291123",0.741071428571428
"ENSG00000294698",0.741071428571428
"ENSG00000299197",0.741071428571428
"ENSG00000302709",0.741071428571428
"ENSG00000304830",0.741071428571428
"ENSG00000305954",0.741071428571428
"ENSG00000174844",0.741071428571428
"ENSG00000305371",0.741071428571428
"ENSG00000310471",0.741071428571428
"ENSG00000130653",0.732142857142857
"ENSG00000140488",0.732142857142857
"ENSG00000147813",0.732142857142857
"ENSG00000154380",0.732142857142857
"ENSG00000178690",0.732142857142857
"ENSG00000231395",0.732142857142857
"ENSG00000247982",0.732142857142857
"ENSG00000258792",0.732142857142857
"ENSG00000260978",0.732142857142857
"ENSG00000278963",0.732142857142857
"ENSG00000281021",0.732142857142857
"ENSG00000004399",0.732142857142857
"ENSG00000005961",0.732142857142857
"ENSG00000006638",0.732142857142857
"ENSG00000043591",0.732142857142857
"ENSG00000076356",0.732142857142857
"ENSG00000100122",0.732142857142857
"ENSG00000101333",0.732142857142857
"ENSG00000104361",0.732142857142857
"ENSG00000106236",0.732142857142857
"ENSG00000106804",0.732142857142857
"ENSG00000108602",0.732142857142857
"ENSG00000111817",0.732142857142857
"ENSG00000115107",0.732142857142857
"ENSG00000118322",0.732142857142857
"ENSG00000130702",0.732142857142857
"ENSG00000131042",0.732142857142857
"ENSG00000135525",0.732142857142857
"ENSG00000137198",0.732142857142857
"ENSG00000139174",0.732142857142857
"ENSG00000139287",0.732142857142857
"ENSG00000143199",0.732142857142857
"ENSG00000143226",0.732142857142857
"ENSG00000146094",0.732142857142857
"ENSG00000147036",0.732142857142857
"ENSG00000148737",0.732142857142857
"ENSG00000151062",0.732142857142857
"ENSG00000152990",0.732142857142857
"ENSG00000154237",0.732142857142857
"ENSG00000154447",0.732142857142857
"ENSG00000158815",0.732142857142857
"ENSG00000160808",0.732142857142857
"ENSG00000161638",0.732142857142857
"ENSG00000161905",0.732142857142857
"ENSG00000162641",0.732142857142857
"ENSG00000162881",0.732142857142857
"ENSG00000162946",0.732142857142857
"ENSG00000163576",0.732142857142857
"ENSG00000164124",0.732142857142857
"ENSG00000165801",0.732142857142857
"ENSG00000165959",0.732142857142857
"ENSG00000166428",0.732142857142857
"ENSG00000166596",0.732142857142857
"ENSG00000167483",0.732142857142857
"ENSG00000167613",0.732142857142857
"ENSG00000167766",0.732142857142857
"ENSG00000169554",0.732142857142857
"ENSG00000171813",0.732142857142857
"ENSG00000172320",0.732142857142857
"ENSG00000173110",0.732142857142857
"ENSG00000175538",0.732142857142857
"ENSG00000175899",0.732142857142857
"ENSG00000176490",0.732142857142857
"ENSG00000179698",0.732142857142857
"ENSG00000184226",0.732142857142857
"ENSG00000184619",0.732142857142857
"ENSG00000185291",0.732142857142857
"ENSG00000187105",0.732142857142857
"ENSG00000188626",0.732142857142857
"ENSG00000196295",0.732142857142857
"ENSG00000198324",0.732142857142857
"ENSG00000203666",0.732142857142857
"ENSG00000205133",0.732142857142857
"ENSG00000214049",0.732142857142857
"ENSG00000214376",0.732142857142857
"ENSG00000214485",0.732142857142857
"ENSG00000225434",0.732142857142857
"ENSG00000226310",0.732142857142857
"ENSG00000226314",0.732142857142857
"ENSG00000226746",0.732142857142857
"ENSG00000227417",0.732142857142857
"ENSG00000230648",0.732142857142857
"ENSG00000230778",0.732142857142857
"ENSG00000232719",0.732142857142857
"ENSG00000233237",0.732142857142857
"ENSG00000233822",0.732142857142857
"ENSG00000235016",0.732142857142857
"ENSG00000235488",0.732142857142857
"ENSG00000236528",0.732142857142857
"ENSG00000237693",0.732142857142857
"ENSG00000240758",0.732142857142857
"ENSG00000242154",0.732142857142857
"ENSG00000244607",0.732142857142857
"ENSG00000244682",0.732142857142857
"ENSG00000245711",0.732142857142857
"ENSG00000249464",0.732142857142857
"ENSG00000253549",0.732142857142857
"ENSG00000254577",0.732142857142857
"ENSG00000255968",0.732142857142857
"ENSG00000258424",0.732142857142857
"ENSG00000258461",0.732142857142857
"ENSG00000259248",0.732142857142857
"ENSG00000259583",0.732142857142857
"ENSG00000259891",0.732142857142857
"ENSG00000260097",0.732142857142857
"ENSG00000260318",0.732142857142857
"ENSG00000261101",0.732142857142857
"ENSG00000261207",0.732142857142857
"ENSG00000265342",0.732142857142857
"ENSG00000265374",0.732142857142857
"ENSG00000267348",0.732142857142857
"ENSG00000269792",0.732142857142857
"ENSG00000270362",0.732142857142857
"ENSG00000272371",0.732142857142857
"ENSG00000272420",0.732142857142857
"ENSG00000272473",0.732142857142857
"ENSG00000272667",0.732142857142857
"ENSG00000272677",0.732142857142857
"ENSG00000273015",0.732142857142857
"ENSG00000273213",0.732142857142857
"ENSG00000274090",0.732142857142857
"ENSG00000274987",0.732142857142857
"ENSG00000277301",0.732142857142857
"ENSG00000277481",0.732142857142857
"ENSG00000277744",0.732142857142857
"ENSG00000279166",0.732142857142857
"ENSG00000279930",0.732142857142857
"ENSG00000285331",0.732142857142857
"ENSG00000285797",0.732142857142857
"ENSG00000285958",0.732142857142857
"ENSG00000285967",0.732142857142857
"ENSG00000286550",0.732142857142857
"ENSG00000286976",0.732142857142857
"ENSG00000287104",0.732142857142857
"ENSG00000288994",0.732142857142857
"ENSG00000289017",0.732142857142857
"ENSG00000289046",0.732142857142857
"ENSG00000289053",0.732142857142857
"ENSG00000289245",0.732142857142857
"ENSG00000289574",0.732142857142857
"ENSG00000289608",0.732142857142857
"ENSG00000289913",0.732142857142857
"ENSG00000290122",0.732142857142857
"ENSG00000290395",0.732142857142857
"ENSG00000290546",0.732142857142857
"ENSG00000290968",0.732142857142857
"ENSG00000291221",0.732142857142857
"ENSG00000293234",0.732142857142857
"ENSG00000294017",0.732142857142857
"ENSG00000295519",0.732142857142857
"ENSG00000295635",0.732142857142857
"ENSG00000296294",0.732142857142857
"ENSG00000297805",0.732142857142857
"ENSG00000297814",0.732142857142857
"ENSG00000298831",0.732142857142857
"ENSG00000299255",0.732142857142857
"ENSG00000300078",0.732142857142857
"ENSG00000300218",0.732142857142857
"ENSG00000300816",0.732142857142857
"ENSG00000302983",0.732142857142857
"ENSG00000303006",0.732142857142857
"ENSG00000303936",0.732142857142857
"ENSG00000304438",0.732142857142857
"ENSG00000304458",0.732142857142857
"ENSG00000304849",0.732142857142857
"ENSG00000305266",0.732142857142857
"ENSG00000305285",0.732142857142857
"ENSG00000308330",0.732142857142857
"ENSG00000308413",0.732142857142857
"ENSG00000308748",0.732142857142857
"ENSG00000309372",0.732142857142857
"ENSG00000309480",0.732142857142857
"ENSG00000047597",0.732142857142857
"ENSG00000078399",0.732142857142857
"ENSG00000081189",0.732142857142857
"ENSG00000089356",0.732142857142857
"ENSG00000095932",0.732142857142857
"ENSG00000096093",0.732142857142857
"ENSG00000104974",0.732142857142857
"ENSG00000106123",0.732142857142857
"ENSG00000107438",0.732142857142857
"ENSG00000108187",0.732142857142857
"ENSG00000113140",0.732142857142857
"ENSG00000118307",0.732142857142857
"ENSG00000125538",0.732142857142857
"ENSG00000126262",0.732142857142857
"ENSG00000130783",0.732142857142857
"ENSG00000137571",0.732142857142857
"ENSG00000138080",0.732142857142857
"ENSG00000140104",0.732142857142857
"ENSG00000143878",0.732142857142857
"ENSG00000147206",0.732142857142857
"ENSG00000151650",0.732142857142857
"ENSG00000153071",0.732142857142857
"ENSG00000157514",0.732142857142857
"ENSG00000162373",0.732142857142857
"ENSG00000163251",0.732142857142857
"ENSG00000163909",0.732142857142857
"ENSG00000164669",0.732142857142857
"ENSG00000165164",0.732142857142857
"ENSG00000165914",0.732142857142857
"ENSG00000165996",0.732142857142857
"ENSG00000166928",0.732142857142857
"ENSG00000170160",0.732142857142857
"ENSG00000170458",0.732142857142857
"ENSG00000171236",0.732142857142857
"ENSG00000171509",0.732142857142857
"ENSG00000172955",0.732142857142857
"ENSG00000173898",0.732142857142857
"ENSG00000173930",0.732142857142857
"ENSG00000174370",0.732142857142857
"ENSG00000174460",0.732142857142857
"ENSG00000174715",0.732142857142857
"ENSG00000176383",0.732142857142857
"ENSG00000180044",0.732142857142857
"ENSG00000183019",0.732142857142857
"ENSG00000184274",0.732142857142857
"ENSG00000184313",0.732142857142857
"ENSG00000184602",0.732142857142857
"ENSG00000185585",0.732142857142857
"ENSG00000186960",0.732142857142857
"ENSG00000187372",0.732142857142857
"ENSG00000197245",0.732142857142857
"ENSG00000198429",0.732142857142857
"ENSG00000198795",0.732142857142857
"ENSG00000203531",0.732142857142857
"ENSG00000204131",0.732142857142857
"ENSG00000204904",0.732142857142857
"ENSG00000205189",0.732142857142857
"ENSG00000205571",0.732142857142857
"ENSG00000213386",0.732142857142857
"ENSG00000214062",0.732142857142857
"ENSG00000215022",0.732142857142857
"ENSG00000215304",0.732142857142857
"ENSG00000215912",0.732142857142857
"ENSG00000223813",0.732142857142857
"ENSG00000224346",0.732142857142857
"ENSG00000226987",0.732142857142857
"ENSG00000229780",0.732142857142857
"ENSG00000230266",0.732142857142857
"ENSG00000230461",0.732142857142857
"ENSG00000232412",0.732142857142857
"ENSG00000233030",0.732142857142857
"ENSG00000233230",0.732142857142857
"ENSG00000233739",0.732142857142857
"ENSG00000234311",0.732142857142857
"ENSG00000235677",0.732142857142857
"ENSG00000236526",0.732142857142857
"ENSG00000236986",0.732142857142857
"ENSG00000239696",0.732142857142857
"ENSG00000243517",0.732142857142857
"ENSG00000244203",0.732142857142857
"ENSG00000244273",0.732142857142857
"ENSG00000248685",0.732142857142857
"ENSG00000250258",0.732142857142857
"ENSG00000250698",0.732142857142857
"ENSG00000253799",0.732142857142857
"ENSG00000254122",0.732142857142857
"ENSG00000254317",0.732142857142857
"ENSG00000254641",0.732142857142857
"ENSG00000257551",0.732142857142857
"ENSG00000257591",0.732142857142857
"ENSG00000258044",0.732142857142857
"ENSG00000258640",0.732142857142857
"ENSG00000259062",0.732142857142857
"ENSG00000259840",0.732142857142857
"ENSG00000259989",0.732142857142857
"ENSG00000260188",0.732142857142857
"ENSG00000260256",0.732142857142857
"ENSG00000260919",0.732142857142857
"ENSG00000261195",0.732142857142857
"ENSG00000261501",0.732142857142857
"ENSG00000264573",0.732142857142857
"ENSG00000264727",0.732142857142857
"ENSG00000264932",0.732142857142857
"ENSG00000266495",0.732142857142857
"ENSG00000267152",0.732142857142857
"ENSG00000267481",0.732142857142857
"ENSG00000267748",0.732142857142857
"ENSG00000268392",0.732142857142857
"ENSG00000270419",0.732142857142857
"ENSG00000272033",0.732142857142857
"ENSG00000274400",0.732142857142857
"ENSG00000274840",0.732142857142857
"ENSG00000276663",0.732142857142857
"ENSG00000277831",0.732142857142857
"ENSG00000279089",0.732142857142857
"ENSG00000279314",0.732142857142857
"ENSG00000279785",0.732142857142857
"ENSG00000284968",0.732142857142857
"ENSG00000285865",0.732142857142857
"ENSG00000286000",0.732142857142857
"ENSG00000286724",0.732142857142857
"ENSG00000286728",0.732142857142857
"ENSG00000286882",0.732142857142857
"ENSG00000287044",0.732142857142857
"ENSG00000287382",0.732142857142857
"ENSG00000287851",0.732142857142857
"ENSG00000287926",0.732142857142857
"ENSG00000287972",0.732142857142857
"ENSG00000288995",0.732142857142857
"ENSG00000290015",0.732142857142857
"ENSG00000290556",0.732142857142857
"ENSG00000290950",0.732142857142857
"ENSG00000291081",0.732142857142857
"ENSG00000293101",0.732142857142857
"ENSG00000293419",0.732142857142857
"ENSG00000293683",0.732142857142857
"ENSG00000294552",0.732142857142857
"ENSG00000295488",0.732142857142857
"ENSG00000297045",0.732142857142857
"ENSG00000297188",0.732142857142857
"ENSG00000297513",0.732142857142857
"ENSG00000297673",0.732142857142857
"ENSG00000299101",0.732142857142857
"ENSG00000299300",0.732142857142857
"ENSG00000301937",0.732142857142857
"ENSG00000302029",0.732142857142857
"ENSG00000302365",0.732142857142857
"ENSG00000303432",0.732142857142857
"ENSG00000303650",0.732142857142857
"ENSG00000303995",0.732142857142857
"ENSG00000304024",0.732142857142857
"ENSG00000304123",0.732142857142857
"ENSG00000304280",0.732142857142857
"ENSG00000304822",0.732142857142857
"ENSG00000305287",0.732142857142857
"ENSG00000305397",0.732142857142857
"ENSG00000306162",0.732142857142857
"ENSG00000306429",0.732142857142857
"ENSG00000307974",0.732142857142857
"ENSG00000309156",0.732142857142857
"ENSG00000309777",0.732142857142857
"ENSG00000100448",0.732142857142857
"ENSG00000141622",0.732142857142857
"ENSG00000142798",0.732142857142857
"ENSG00000187997",0.732142857142857
"ENSG00000213366",0.732142857142857
"ENSG00000260618",0.732142857142857
"ENSG00000302483",0.732142857142857
"ENSG00000103569",0.723214285714286
"ENSG00000105251",0.723214285714286
"ENSG00000105352",0.723214285714286
"ENSG00000128040",0.723214285714286
"ENSG00000128805",0.723214285714286
"ENSG00000129991",0.723214285714286
"ENSG00000140527",0.723214285714286
"ENSG00000164619",0.723214285714286
"ENSG00000168497",0.723214285714286
"ENSG00000236283",0.723214285714286
"ENSG00000255398",0.723214285714286
"ENSG00000272323",0.723214285714286
"ENSG00000276644",0.723214285714286
"ENSG00000289989",0.723214285714286
