UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	153
0	986
0	471
0	1063
0	856
0	965
0	1079
0	972
0	654
0	873
0	814
0	443
0	968
0	1011
0	372
0	1148
0	1066
0	882
0	53
0	682
0	315
0	739
0	691
0	182
0	668
0	885
0	999
0	166
0	622
0	398
0	826
0	185
0	549
0	999
0	869
0	880
0	585
0	771
0	154
0	964
0	800
0	613
0	930
0	306
0	994
0	957
0	1180
0	222
0	908
0	300
0	64
0	847
0	696
0	462
0	225
0	234
0	429
0	738
0	773
0	880
0	537
0	886
0	987
0	88
0	544
0	986
0	411
0	63
0	329
0	310
0	322
0	1037
0	693
0	978
0	587
0	1030
0	835
0	308
0	982
0	886
0	460
0	52
0	170
0	720
0	1096
0	393
0	931
0	974
0	897
0	575
0	988
0	794
0	443
0	689
0	606
0	158
0	824
0	79
0	136
0	303
0	511
0	831
0	686
0	223
0	65
0	83
0	690
0	849
0	147
0	303
0	179
0	64
0	141
0	817
0	814
0	470
0	954
0	228
0	776
0	164
0	391
0	971
0	255
0	216
0	319
0	1165
0	287
0	518
0	695
0	400
0	1011
0	471
0	708
0	983
0	474
0	686
0	985
0	993
0	413
0	332
0	381
0	566
0	148
0	608
0	78
0	153
0	715
0	313
0	211
0	246
0	983
0	142
0	294
0	773
0	121
0	194
0	453
0	44
0	280
0	279
0	53
0	262
0	207
0	169
0	791
0	58
0	581
2	924
0	676
0	497
0	58
0	266
0	91
0	415
0	287
0	777
0	816
0	190
0	801
0	715
0	199
0	155
0	48
0	95
0	301
0	527
0	219
0	184
0	392
0	116
0	140
0	188
0	687
0	122
0	340
0	380
0	416
0	164
0	831
0	320
0	408
0	112
0	491
0	266
0	399
0	113
0	276
0	108
0	672
0	108
0	306
0	147
0	39
0	870
0	108
0	674
0	687
0	418
0	354
0	117
0	686
0	256
0	769
0	463
0	112
0	128
0	414
0	277
0	144
0	563
0	59
0	676
0	759
0	178
0	117
0	769
0	97
0	61
0	37
0	50
0	694
0	446
0	331
0	133
0	753
0	112
0	253
0	690
0	196
0	213
0	315
0	309
0	151
0	601
0	416
0	199
0	53
0	277
0	672
0	230
0	95
0	365
0	141
0	510
0	554
0	110
0	227
0	510
0	150
0	15
0	1
0	6
0	85
0	12
0	60
0	12
0	8
0	8
0	8
0	1
0	8
0	57
0	8
0	1
0	57
0	901
0	0
0	9
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
