UniqueCount	AmbigCount
0	3
0	3
0	3
0	3
0	3
0	4
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	3
0	3
0	45
0	0
0	172
0	1105
0	678
0	954
0	945
0	1060
0	1123
0	1073
0	783
0	974
0	589
0	681
0	1071
0	1141
0	584
0	1167
0	1272
0	1016
0	83
0	783
0	421
0	676
0	840
0	290
0	670
0	871
0	967
0	487
0	539
0	654
0	910
0	403
0	740
0	1130
0	1026
0	850
0	739
0	735
0	287
0	1061
0	982
0	891
0	923
0	434
0	910
0	1157
0	1335
0	779
0	848
0	476
0	111
0	696
0	765
0	523
0	378
0	744
0	518
0	890
0	586
0	1009
0	592
0	863
0	801
0	148
0	734
0	1374
0	490
0	96
0	585
0	456
0	282
0	914
0	937
0	1084
0	822
0	898
0	842
0	545
0	1082
0	1055
0	610
0	83
0	403
0	826
0	1152
0	624
0	959
0	1074
0	869
0	812
0	1030
0	785
0	512
0	934
0	810
0	181
0	909
0	141
0	206
0	486
0	529
0	947
0	792
0	385
0	101
0	97
0	962
0	864
0	163
0	469
0	202
0	96
0	282
0	896
0	589
0	679
0	1058
0	304
0	968
0	323
0	431
0	1068
0	592
0	793
0	595
0	1189
0	429
0	667
0	928
0	536
0	1063
0	829
0	1229
0	1098
0	681
0	917
0	1093
0	1109
0	761
0	612
0	549
0	761
0	177
0	493
0	112
0	276
0	747
0	437
0	333
0	294
0	905
0	235
0	326
0	782
0	243
0	319
0	551
0	123
0	398
0	399
0	136
0	247
0	374
0	236
0	804
0	180
0	678
0	862
0	577
0	646
0	129
0	311
0	92
0	445
0	411
0	782
0	779
0	276
0	636
0	632
0	164
0	218
0	72
0	113
0	324
0	504
0	275
0	147
0	531
0	215
0	209
0	137
0	576
0	246
0	413
0	521
0	362
0	489
0	807
0	264
0	309
0	224
0	501
0	320
0	367
0	197
0	265
0	158
0	562
0	408
0	331
0	209
0	69
0	680
0	158
0	735
0	725
0	600
0	449
0	171
0	577
0	135
0	770
0	503
0	186
0	322
0	446
0	350
0	210
0	447
0	118
0	574
0	768
0	305
0	242
0	769
0	330
10	96
0	55
0	107
0	589
0	626
0	620
0	305
0	766
0	224
0	230
0	587
0	311
0	266
0	466
0	344
0	349
0	529
0	456
0	201
0	125
0	384
0	670
0	519
0	352
0	466
0	238
0	490
0	420
0	189
0	213
0	363
0	40
0	38
0	19
0	69
0	348
0	16
0	188
0	30
0	13
0	11
0	13
0	11
0	13
0	189
0	15
0	11
7	195
0	890
0	0
0	0
8	10
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	77
0	19
0	27
0	22
0	1
0	22
0	35
0	23
0	22
0	25
8	26
0	38
0	21
0	29
0	27
0	22
0	4
0	15
0	0
917	42
0	14
15	37
3	17
0	44
0	29
0	25
0	22
0	34
0	25
0	22
0	15
0	50
0	48
0	20
0	16
0	17
0	16
0	14
0	15
8	12
0	34
0	9
0	15
0	10
0	1
1	18
0	17
1	35
0	18
0	17
0	17
0	32
0	1
0	2
0	2
0	1
0	42
0	5
1	3
3	1
29	317
4	174
0	422
0	6
0	2
0	107
0	0
0	2
0	7
0	7
0	20
0	0
0	20
0	7
0	20
0	7
0	20
0	20
0	13
0	13
0	13
0	13
0	7
0	24
0	7
0	20
0	7
0	26
0	8
0	21
0	20
0	20
0	7
0	7
0	20
0	7
0	7
0	7
0	10
0	23
0	23
0	10
0	23
0	10
0	23
0	16
0	16
0	23
0	20
0	26
5	1
0	839
0	688
0	207
0	487
0	967
0	648
0	459
0	561
0	383
0	785
0	443
0	607
0	719
0	877
0	450
0	664
0	1001
0	1058
0	703
0	842
0	445
0	970
0	1032
0	730
0	734
0	329
0	971
0	954
0	504
0	1014
0	846
0	487
0	566
0	739
0	655
0	957
0	756
0	671
0	478
