"Gene","AUC"
"ENSG00000229672",0.803571428571429
"ENSG00000229807",0.803571428571429
"ENSG00000230658",0.803571428571429
"ENSG00000230991",0.803571428571429
"ENSG00000233547",0.803571428571429
"ENSG00000234572",0.803571428571429
"ENSG00000235099",0.803571428571429
"ENSG00000235947",0.803571428571429
"ENSG00000238057",0.803571428571429
"ENSG00000239300",0.803571428571429
"ENSG00000241294",0.803571428571429
"ENSG00000242732",0.803571428571429
"ENSG00000248884",0.803571428571429
"ENSG00000249738",0.803571428571429
"ENSG00000249755",0.803571428571429
"ENSG00000250643",0.803571428571429
"ENSG00000251287",0.803571428571429
"ENSG00000254681",0.803571428571429
"ENSG00000255240",0.803571428571429
"ENSG00000256723",0.803571428571429
"ENSG00000258752",0.803571428571429
"ENSG00000258815",0.803571428571429
"ENSG00000260545",0.803571428571429
"ENSG00000261420",0.803571428571429
"ENSG00000264270",0.803571428571429
"ENSG00000266604",0.803571428571429
"ENSG00000267033",0.803571428571429
"ENSG00000269855",0.803571428571429
"ENSG00000270060",0.803571428571429
"ENSG00000270518",0.803571428571429
"ENSG00000270806",0.803571428571429
"ENSG00000272432",0.803571428571429
"ENSG00000274253",0.803571428571429
"ENSG00000274270",0.803571428571429
"ENSG00000275591",0.803571428571429
"ENSG00000276524",0.803571428571429
"ENSG00000276603",0.803571428571429
"ENSG00000278475",0.803571428571429
"ENSG00000279141",0.803571428571429
"ENSG00000279569",0.803571428571429
"ENSG00000280177",0.803571428571429
"ENSG00000284874",0.803571428571429
"ENSG00000285755",0.803571428571429
"ENSG00000285904",0.803571428571429
"ENSG00000286311",0.803571428571429
"ENSG00000286379",0.803571428571429
"ENSG00000286760",0.803571428571429
"ENSG00000286899",0.803571428571429
"ENSG00000287937",0.803571428571429
"ENSG00000288869",0.803571428571429
"ENSG00000288907",0.803571428571429
"ENSG00000288973",0.803571428571429
"ENSG00000289138",0.803571428571429
"ENSG00000289156",0.803571428571429
"ENSG00000290125",0.803571428571429
"ENSG00000290355",0.803571428571429
"ENSG00000290460",0.803571428571429
"ENSG00000290875",0.803571428571429
"ENSG00000290990",0.803571428571429
"ENSG00000291018",0.803571428571429
"ENSG00000291163",0.803571428571429
"ENSG00000293246",0.803571428571429
"ENSG00000295248",0.803571428571429
"ENSG00000295348",0.803571428571429
"ENSG00000297451",0.803571428571429
"ENSG00000298279",0.803571428571429
"ENSG00000299468",0.803571428571429
"ENSG00000299832",0.803571428571429
"ENSG00000301742",0.803571428571429
"ENSG00000302625",0.803571428571429
"ENSG00000303409",0.803571428571429
"ENSG00000304493",0.803571428571429
"ENSG00000306101",0.803571428571429
"ENSG00000307892",0.803571428571429
"ENSG00000308292",0.803571428571429
"ENSG00000308327",0.803571428571429
"ENSG00000309310",0.803571428571429
"ENSG00000309976",0.803571428571429
"ENSG00000070182",0.803571428571428
"ENSG00000072071",0.803571428571428
"ENSG00000095397",0.803571428571428
"ENSG00000111644",0.803571428571428
"ENSG00000115602",0.803571428571428
"ENSG00000115919",0.803571428571428
"ENSG00000124678",0.803571428571428
"ENSG00000128422",0.803571428571428
"ENSG00000128849",0.803571428571428
"ENSG00000130518",0.803571428571428
"ENSG00000132744",0.803571428571428
"ENSG00000132846",0.803571428571428
"ENSG00000145632",0.803571428571428
"ENSG00000152213",0.803571428571428
"ENSG00000155530",0.803571428571428
"ENSG00000162591",0.803571428571428
"ENSG00000162722",0.803571428571428
"ENSG00000167644",0.803571428571428
"ENSG00000175857",0.803571428571428
"ENSG00000178404",0.803571428571428
"ENSG00000181634",0.803571428571428
"ENSG00000204099",0.803571428571428
"ENSG00000204634",0.803571428571428
"ENSG00000214212",0.803571428571428
"ENSG00000219881",0.803571428571428
"ENSG00000223547",0.803571428571428
"ENSG00000228055",0.803571428571428
"ENSG00000232587",0.803571428571428
"ENSG00000234409",0.803571428571428
"ENSG00000234478",0.803571428571428
"ENSG00000235172",0.803571428571428
"ENSG00000236824",0.803571428571428
"ENSG00000240160",0.803571428571428
"ENSG00000244124",0.803571428571428
"ENSG00000250329",0.803571428571428
"ENSG00000251411",0.803571428571428
"ENSG00000253328",0.803571428571428
"ENSG00000257327",0.803571428571428
"ENSG00000259639",0.803571428571428
"ENSG00000259692",0.803571428571428
"ENSG00000271639",0.803571428571428
"ENSG00000275441",0.803571428571428
"ENSG00000278301",0.803571428571428
"ENSG00000285080",0.803571428571428
"ENSG00000286214",0.803571428571428
"ENSG00000286536",0.803571428571428
"ENSG00000287212",0.803571428571428
"ENSG00000287670",0.803571428571428
"ENSG00000289034",0.803571428571428
"ENSG00000289121",0.803571428571428
"ENSG00000289283",0.803571428571428
"ENSG00000291261",0.803571428571428
"ENSG00000293200",0.803571428571428
"ENSG00000294418",0.803571428571428
"ENSG00000297907",0.803571428571428
"ENSG00000298809",0.803571428571428
"ENSG00000300184",0.803571428571428
"ENSG00000300946",0.803571428571428
"ENSG00000301757",0.803571428571428
"ENSG00000302786",0.803571428571428
"ENSG00000304360",0.803571428571428
"ENSG00000309098",0.803571428571428
"ENSG00000310051",0.803571428571428
"ENSG00000310319",0.803571428571428
"ENSG00000196139",0.803571428571428
"ENSG00000304823",0.803571428571428
