UniqueCount	AmbigCount
0	41
0	38
0	40
0	44
0	50
0	44
0	37
0	46
7	50
0	41
0	42
0	40
0	37
0	41
0	43
0	38
0	41
0	45
0	34
0	55
0	34
0	38
0	38
0	45
0	42
0	36
0	33
0	30
0	0
0	169
0	1407
0	755
0	1247
0	1200
0	1364
0	1509
0	1398
0	859
0	1220
0	881
0	881
0	1374
0	1423
0	615
0	1468
0	1708
0	1366
0	62
0	903
0	446
0	898
0	1014
0	310
0	732
0	1167
0	1278
0	573
0	785
0	766
0	1230
0	474
0	807
0	1392
0	1146
0	1137
0	892
0	968
0	290
0	1362
0	1184
0	1070
0	1319
0	445
0	1282
0	1538
0	1847
0	856
0	1247
0	554
0	109
0	1011
0	949
0	539
0	505
0	940
0	554
0	1066
0	922
0	1348
0	785
0	1170
0	1116
0	152
0	952
0	1848
0	574
0	100
0	617
0	472
0	467
0	1155
0	1075
0	1392
0	895
0	1182
0	1109
0	589
0	1392
0	1165
0	646
0	55
0	452
0	961
0	1522
0	636
0	1342
0	1389
0	1171
0	980
0	1338
0	1101
0	611
0	1049
0	1004
0	192
0	1231
0	131
0	213
0	473
0	641
0	1056
0	969
0	424
0	115
0	111
0	1235
0	1128
0	149
0	460
0	299
0	101
0	342
0	1197
0	882
0	752
0	1351
0	319
0	1155
0	344
0	488
0	1378
0	748
0	935
0	636
0	1481
0	399
0	842
0	1073
0	622
0	1409
0	1052
0	1529
0	1388
0	758
0	1039
0	1387
0	1401
0	933
0	698
0	571
0	1055
0	226
0	799
0	172
0	350
0	1184
0	594
0	444
0	421
0	1297
0	314
0	455
0	1149
0	286
0	426
0	732
0	189
0	530
0	534
0	202
0	366
0	547
0	297
0	1172
0	242
0	937
0	1233
0	908
0	857
0	170
0	480
0	161
0	642
0	564
0	1173
0	1191
0	350
0	1059
0	958
0	266
0	298
0	104
0	154
0	455
0	755
0	377
0	247
0	677
0	271
0	280
0	221
0	914
0	307
0	641
0	762
0	541
0	464
0	1213
0	337
0	520
0	291
0	751
0	435
0	471
0	253
0	374
0	209
0	896
0	377
0	478
0	280
0	106
0	1018
0	203
0	927
0	1141
0	851
0	588
0	222
0	918
0	200
0	1143
0	634
0	233
0	418
0	646
0	475
0	280
0	727
0	159
0	908
0	1139
0	386
0	286
0	1139
0	301
4	124
0	79
0	141
0	948
0	795
0	657
0	369
0	1132
0	293
0	336
0	924
0	373
0	371
0	585
0	462
0	334
0	916
0	652
0	287
0	147
0	502
0	1020
0	508
0	310
0	639
0	384
0	745
0	689
0	239
0	315
0	593
0	115
0	69
0	20
0	43
0	324
0	33
0	203
0	33
0	15
0	15
0	20
0	13
0	15
0	191
0	15
0	13
5	198
0	1265
0	0
0	7
5	33
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	24
0	1
0	2
0	2
0	0
0	2
2	20
0	2
0	2
0	2
0	50
0	2
0	1
0	2
0	2
0	2
0	1
0	1
0	0
1112	35
0	22
11	5
0	2
0	4
0	2
0	2
0	2
0	2
2	2
0	2
0	1
0	19
0	19
0	4
0	4
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	13
0	5
0	16
0	0
21	99
0	132
0	234
0	4
0	2
0	82
0	0
0	0
0	33
0	31
0	49
0	4
0	45
0	33
0	45
0	23
0	52
0	45
0	31
0	27
0	27
0	27
0	23
0	73
0	27
0	49
0	25
0	76
0	33
0	45
0	41
0	49
0	25
0	29
0	45
0	33
0	27
0	27
0	33
0	45
0	45
0	29
0	45
0	23
0	49
0	27
0	23
0	41
0	45
0	80
1	1
0	1177
0	804
0	291
0	631
0	1131
0	761
0	605
0	837
0	566
0	1137
0	533
0	688
0	1000
0	1079
0	536
0	884
0	1332
0	1350
0	961
0	1155
0	607
0	1085
0	1389
0	1008
0	1016
0	408
0	1231
0	1221
0	819
0	1472
0	974
0	555
0	815
0	1035
0	847
0	1230
0	1060
0	1025
0	582
0	218
0	1070
0	1035
0	648
0	881
0	1032
0	1043
0	412
0	838
0	1110
0	618
0	639
0	971
0	1156
0	1004
0	1000
0	573
0	754
0	660
0	966
0	770
0	1319
0	1195
0	918
0	923
0	544
0	1144
0	623
0	656
0	1293
0	522
0	635
0	726
0	990
0	968
0	507
0	1352
0	950
0	1005
0	689
0	763
0	650
0	590
0	967
0	934
0	792
0	1039
0	912
0	1165
0	900
0	692
0	507
0	1060
0	856
0	1031
0	879
0	1075
0	929
0	1011
0	761
0	215
0	952
0	1039
0	947
0	686
0	1270
0	861
0	993
0	368
0	471
0	595
0	766
0	81
0	1078
0	884
0	306
0	921
0	938
0	330
0	622
0	1066
0	1014
0	1004
0	609
0	1245
0	520
0	1105
0	635
0	944
0	1367
0	679
0	849
0	1161
0	937
0	726
0	1071
0	255
0	1026
0	703
0	412
0	1466
0	895
0	625
0	839
0	768
0	398
0	1133
0	929
0	892
0	859
0	332
0	787
0	689
0	1037
0	434
0	1263
0	721
0	452
0	1260
0	1021
0	540
0	1262
0	912
0	617
0	844
0	1131
0	1255
0	572
0	892
0	936
1	913
0	1252
0	340
0	766
0	725
0	772
0	1100
0	793
0	732
0	1183
0	1203
0	792
0	935
0	202
0	1038
0	1199
0	936
0	982
0	611
0	1067
0	772
0	339
0	996
0	1247
0	807
0	693
0	967
0	711
0	1026
0	526
0	195
0	753
0	464
0	923
0	763
0	924
0	726
0	448
0	52
0	68
0	313
0	765
0	892
0	1057
0	328
0	370
0	1067
0	692
0	1469
0	854
0	929
0	787
0	1124
27	903
0	791
0	624
0	474
0	996
0	1230
0	405
0	713
0	1055
0	1226
0	923
0	1104
0	588
0	979
0	1129
0	664
0	760
0	563
0	572
2	909
0	936
0	462
0	905
0	1015
0	1049
0	1079
0	971
0	219
0	470
0	841
0	785
0	687
0	1232
0	1058
0	1101
0	818
0	691
0	157
0	1026
0	998
0	613
0	949
0	896
6	1143
0	944
0	812
1	1265
0	888
0	359
0	616
0	998
0	728
0	753
0	1189
0	784
0	605
0	724
0	988
0	824
0	1221
0	968
0	1034
0	181
0	717
0	152
0	756
0	321
0	772
0	461
0	343
0	440
0	205
0	369
0	211
0	195
0	317
0	532
0	153
0	248
0	246
0	481
0	96
0	752
0	132
0	67
0	193
0	270
0	182
0	542
0	732
0	362
0	67
0	382
0	326
0	258
0	202
0	296
0	351
0	277
0	69
0	20
0	32
0	34
0	18
0	15
0	18
0	111
0	10
0	0
0	895
53	37
0	17
0	0
0	62
0	109
0	56
0	109
0	40
0	40
0	92
6	57
0	2
0	4
0	40
0	10
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	12
0	1
0	0
0	0
0	2
0	0
0	2
0	4
0	0
0	0
0	2
0	4
0	3
0	2
1	4
0	0
35	8
0	286
0	103
1	104
7	155
0	134
3	38
1	37
2	54
0	75
65	22
0	56
22	56
3	0
1	1
0	89
1	15
0	8
0	0
0	0
0	0
0	15
5	292
0	0
0	2
0	0
0	2
0	2
0	2
0	2
0	2
23	4
0	2
0	0
0	0
0	0
0	2
0	29
0	2
0	0
0	50
0	51
0	3
0	2
0	27
0	1
0	17
0	14
254	2698
0	277
0	209
0	140
0	142
0	131
0	103
0	159
0	51
0	61
0	41
0	32
0	28
0	25
0	25
0	27
0	94
0	29
0	43
0	3
0	6
0	56
0	50
0	10
0	7
0	17
15	26
0	20
0	3
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	67
0	67
0	70
0	70
0	67
0	75
0	48
0	48
0	43
0	43
0	40
0	1
0	29
0	1
0	1
0	2
0	0
0	4
0	31
0	3
0	1
0	0
0	19
0	0
0	19
3	2
0	0
0	27
0	5
0	2
0	98
0	22
0	1
0	37
0	29
65	169
0	52
0	76
0	52
0	148
0	114
0	0
0	0
0	0
0	0
6	1677
253	31861
4	29025
0	0
0	283
1	0
1202	18512
1	679
0	0
0	0
0	15
0	0
0	0
0	0
0	1
0	4
0	0
0	1
0	0
0	1
0	8
0	1
0	1
0	0
0	0
0	1
0	23
0	0
0	1
0	1
6	7
0	2
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	26
1	21
5	5
0	48
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	56
4	6
0	0
0	1
6	19
0	0
0	41
0	41
0	33
0	35
0	3
0	37
0	29
10	109
0	33
0	36
0	79
0	77
0	64
3	49
8	0
0	31
0	33
2	3
18	69
23	28
0	118
7	29
0	8
0	41
0	69
0	31
0	41
0	15
0	37
0	35
0	33
0	33
0	29
0	41
0	44
0	37
0	33
0	41
0	37
0	2
0	27
0	61
0	63
0	35
0	35
0	64
0	31
0	35
0	31
0	35
0	18
0	18
0	69
0	41
0	41
0	0
0	36
0	41
0	36
0	41
0	41
